상가업소번호,상호명,지점명,업종대분류코드,업종대분류명,업종중분류코드,업종중분류명,업종소분류코드,업종소분류명,시군구명,행정동코드,행정동명,법정동명,지번주소,도로명주소,경도,위도
MA010120220812115682,법인용석들꽃,,R1,예술·스포츠,R104,유원지·오락,R10499,기타 오락관련 서비스업,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 용석리 1085-2,강원특별자치도 영월군 주천면 금용길 393,128.278497095283,37.2313491782331
MA010120220812143990,다래지업사,,G2,소매,G210,철물·건설자재 소매,G21002,벽지/장판/마루 소매업,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1333-1,강원특별자치도 영월군 주천면 주천로84번길 25,128.269084562879,37.2700936586838
MA010120220812157194,웰빙펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 판운리 36-2,강원특별자치도 영월군 주천면 평창강모란길 11-30,128.350312927028,37.3042426863393
MA010120220812163726,선녀계곡농어촌민박,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 판운리 725,강원특별자치도 영월군 주천면 중선로 282,128.318736831641,37.3174106166719
MA010120220812250579,시장식당,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1232-11,강원특별자치도 영월군 주천면 주천시장길 30,128.266935488888,37.2710176622697
MA010120220812326930,브리즈,,I2,음식,I212,비알코올 ,I21201,카페,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 판운리 490,강원특별자치도 영월군 주천면 평창강로 7,128.326269677666,37.2947841186919
MA010120220812427410,든해,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 판운리 92-11,강원특별자치도 영월군 주천면 평창강로 241,128.345764733273,37.3002851861342
MA010120220812752214,휴심침향,,G2,소매,G215,의약·화장품 소매,G21503,화장품 소매업,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 용석리 890-1,강원특별자치도 영월군 주천면 황산벌길 157-6,128.28180394971,37.2210151474573
MA010120220812942788,지니뜰,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 판운리 941-4,강원특별자치도 영월군 주천면 중선로 695-4,128.306614697899,37.3508989787171
MA010120220813019207,손으로만드는세상,,P1,교육,P106,기타 교육,P10625,기타 기술/직업 훈련학원,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 판운리 757,강원특별자치도 영월군 주천면 중선로 448-16,128.316539038619,37.3304541013858
MA010120220813021700,서울식당,,I2,음식,I201,한식,I20101,백반/한정식,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1271-2,강원특별자치도 영월군 주천면 주천로58번길 24,128.268373475069,37.269371485136
MA010120220813073799,다그린,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 판운리 474-1,강원특별자치도 영월군 주천면 미다리길 58,128.326562255646,37.2915373368232
MA010120220813133950,유목정903,,I2,음식,I212,비알코올 ,I21201,카페,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1134-1,강원특별자치도 영월군 주천면 주천로 61-1,128.266264023521,37.2692949618767
MA010120220813170401,아리아리숲속의야영장,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 신일리 1605-5,강원특별자치도 영월군 주천면 솔치로 240-70,128.212646723109,37.2636846259312
MA010120220813175313,주천자동셀프세차장,,S2,수리·개인,S203,자동차 수리·세차,S20302,자동차 세차장,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1267-2,강원특별자치도 영월군 주천면 주천로76번길 6-1,128.268031760611,37.2698346470215
MA010120220813316226,토파즈모텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1134-3,강원특별자치도 영월군 주천면 주천로 61,128.266149497123,37.2691880691149
MA010120220813362325,포차카페,,I2,음식,I201,한식,I20101,백반/한정식,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1235-8,강원특별자치도 영월군 주천면 주천시장길 19,128.267028028128,37.2704850924599
MA010120220813658787,메밀과전,,I2,음식,I210,기타 간이,I21099,그 외 기타 간이 음식점,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 400-4,강원특별자치도 영월군 주천면 주천로84번길 4,128.267883172482,37.2703858376186
MA010120220813667667,평창강가든,,I2,음식,I201,한식,I20101,백반/한정식,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 판운리 92-16,강원특별자치도 영월군 주천면 평창강로 235,128.345562129426,37.2996748304897
MA010120220813678078,들꽃민박,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1196-2,강원특별자치도 영월군 주천면 주천강변길 28,128.263700440852,37.2703765074293
MA010120220813788121,맘·핸즈셀프빨래방주천점,,S2,수리·개인,S209,세탁,S20902,셀프 빨래방,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 887-2,강원특별자치도 영월군 주천면 송학주천로 1433,128.27002488398,37.2710386138194
MA010120220813926571,씨유영월주천,사거리점,G2,소매,G204,종합 소매,G20405,편의점,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 888-3,강원특별자치도 영월군 주천면 송학주천로 1420,128.270135477225,37.2695688271154
MA010120220814185181,박달재송어횟집바다횟집,,I2,음식,I201,한식,I20111,횟집,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1130-4,강원특별자치도 영월군 주천면 주천로58번길 9,128.267201326097,37.2687173126153
MA010120220814221105,청슬재농장,,R1,예술·스포츠,R104,유원지·오락,R10499,기타 오락관련 서비스업,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 용석리 442-1,강원특별자치도 영월군 주천면 송학산로 261-14,128.292694465189,37.2220950812116
MA010120220814238164,GS25영월주천,,G2,소매,G204,종합 소매,G20405,편의점,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 886-3,강원특별자치도 영월군 주천면 송학주천로 1436-1,128.270470390126,37.2713852156884
MA010120220814267600,거안농장,,G2,소매,G205,식료품 소매,G20506,채소/과일 소매업,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 84,강원특별자치도 영월군 주천면 서강로 418-27,128.293398765318,37.244197557955
MA010120220814329507,벨라민박,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 판운리 200-7,강원특별자치도 영월군 주천면 평창강로 147-7,128.341359425959,37.2935508937211
MA010120220814331723,고기저장고정육식당,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 888-2,강원특별자치도 영월군 주천면 송학주천로 1423,128.269917761555,37.2700306637416
MA0101202209A0033982,우드앤힐링스토리,,P1,교육,P106,기타 교육,P10625,기타 기술/직업 훈련학원,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1261-1,강원특별자치도 영월군 주천면 주천로58번길 29,128.268529074744,37.2699104068445
MA0101202209A0076807,황금부동산컨설팅,,L1,부동산,L102,부동산 서비스,L10203,부동산 중개/대리업,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1352-1,강원특별자치도 영월군 주천면 송학주천로 1448,128.270470169601,37.272042934466
MA0101202210A0043857,위드힐링캠핑장,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 판운리 460-7,강원특별자치도 영월군 주천면 미다리길 74,128.32733980593,37.2902222072266
MA0101202212A0019690,도토리민박,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 도천리 197-3,강원특별자치도 영월군 주천면 도천길 375,128.241057342211,37.2879059428182
MA0101202212A0033032,꽃가람민박,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 금마리 207-1,강원특별자치도 영월군 주천면 금용강변로 122-5,128.284961549219,37.2450913031333
MA0101202212A0044639,강변펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 판운리 486-1,강원특별자치도 영월군 주천면 송학주천로 2125-14,128.324327035858,37.2946166703565
MA0101202212A0059605,미래아키텍트,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 899-1,강원특별자치도 영월군 주천면 도천길 33,128.264241840227,37.2717402189518
MA0101202212A0084970,소풍Ⅱ,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 판운리 208-1,강원특별자치도 영월군 주천면 평창강로 123,128.33894238534,37.2927043231714
MA0101202212A0095892,힐링인더포레스트,,S2,수리·개인,S207,이용·미용,S20701,미용실,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 신일리 898,강원특별자치도 영월군 주천면 신흥동길 216-8,128.225248308633,37.2719430466487
MA0101202302A0035457,영월꿈꾸는농부민박,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 도천리 263-6,강원특별자치도 영월군 주천면 비산길 8,128.238359815984,37.291195753354
MA0101202302A0080191,힐링인더포레스트,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 신일리 900-1,강원특별자치도 영월군 주천면 신흥동길 212,128.225674314452,37.2717944785352
MA0101202302A0082011,미래BF인증,,M1,과학·기술,M107,본사·경영 컨설팅,M10703,경영 컨설팅업,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 899-1,강원특별자치도 영월군 주천면 도천길 33,128.264241840227,37.2717402189518
MA0101202303A0025317,카페421,,I2,음식,I212,비알코올 ,I21201,카페,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 신일리 972-1,강원특별자치도 영월군 주천면 솔치로 421,128.228309379933,37.2667486737145
MA0101202303A0072699,하늘땅드론교육원,,P1,교육,P106,기타 교육,P10625,기타 기술/직업 훈련학원,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 신일리 1252-1,강원특별자치도 영월군 주천면 한남길 141,128.236291922893,37.2447445625809
MA0101202305A0003918,오붓,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 판운리 203-15,강원특별자치도 영월군 주천면 평창강로 135-9,128.339927994153,37.2935941392094
MA0101202305A0020581,영월수산,,G2,소매,G205,식료품 소매,G20505,수산물 소매업,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 금마리 804-4,강원특별자치도 영월군 주천면 송학주천로 906-4,128.241327287,37.2363577324369
MA0101202305A0043059,주천닭갈비,,I2,음식,I201,한식,I20110,닭/오리고기 구이/찜,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1270-3,강원특별자치도 영월군 주천면 주천로58번길 26,128.26848694685,37.2694153182838
MA0101202305A0114792,장원철물건재,,G2,소매,G210,철물·건설자재 소매,G21001,철물/공구 소매업,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 887-34,강원특별자치도 영월군 주천면 송학주천로 1429,128.269904599606,37.2705894135663
MA0101202305A0132467,주천숯불갈비,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 930,강원특별자치도 영월군 주천면 서강로 118,128.282201415518,37.2664294650391
MA0101202306A0014961,그전집,,I2,음식,I201,한식,I20104,전/부침개,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1144-1,강원특별자치도 영월군 주천면 주천로 73,128.26707683815,37.2700340790247
MA0101202306A0067805,꼬꼬토피아카페,,I2,음식,I212,비알코올 ,I21201,카페,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 용석리 1281-1,강원특별자치도 영월군 주천면 황산벌길 186,128.277819914116,37.2192652366521
MA0101202306A0071844,섶다리,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 판운리 475,강원특별자치도 영월군 주천면 미다리길 39,128.327635054625,37.2922641042625
MA0101202307A0019623,본초불닭발주천점,,I2,음식,I201,한식,I20107,돼지고기 구이/찜,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1135-1,강원특별자치도 영월군 주천면 주천로 64-2,128.266686911209,37.2689660837
MA0101202307A0056144,섶다리짬뽕,,I2,음식,I202,중식,I20201,중국집,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 판운리 514-4,강원특별자치도 영월군 주천면 중선로 12,128.325721731125,37.2956912311586
MA0101202307A0057114,백덕산캠핑장,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 판운리 1122,강원특별자치도 영월군 주천면 중선로 569-4,128.30843822953,37.3402203792791
MA0101202308A0083789,금용강식당,,I2,음식,I201,한식,I20101,백반/한정식,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 용석리 711-4,강원특별자치도 영월군 주천면 금용강변로 296,128.287601075861,37.2306558819164
MA0101202309A0024722,주천BHC,,I2,음식,I210,기타 간이,I21006,치킨,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1236-2,강원특별자치도 영월군 주천면 주천로 82,128.267792545198,37.2703597788687
MA0101202309A0058717,대성정육식당,,I2,음식,I201,한식,I20108,소고기 구이/찜,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1142-2,강원특별자치도 영월군 주천면 주천로 72,128.267297893339,37.2697704277713
MA0101202309A0073059,삼방,,N1,시설관리·임대,N104,고용 알선,N10401,고용 알선업,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 97-1,강원특별자치도 영월군 주천면 서강로 418-26,128.293688775159,37.2446809203562
MA0101202311A0004561,운산식당,,I2,음식,I201,한식,I20101,백반/한정식,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1337-1,강원특별자치도 영월군 주천면 주천로58번길 36,128.268985839132,37.27025689382
MA0101202311A0019488,다올캠핑장,,I1,숙박,I101,일반 숙박,I10104,캠핑/글램핑,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 판운리 472-28,강원특별자치도 영월군 주천면 미다리길 61,128.327660013002,37.2917592793984
MA0101202311A0071077,씨유영월주천점,,G2,소매,G204,종합 소매,G20405,편의점,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1232-4,강원특별자치도 영월군 주천면 주천시장길 22,128.267261315776,37.2709511056418
MA0101202311A0093579,용석식품,,G2,소매,G204,종합 소매,G20404,슈퍼마켓,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 용석리 711-5,강원특별자치도 영월군 주천면 금용길 476,128.287443967976,37.2306936296077
MA0101202406A0056226,배꼽시계분식,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 400-4,강원특별자치도 영월군 주천면 주천로 80-1,128.267734826903,37.2702793086846
MA0101202406A0067929,커피이야기,,I2,음식,I212,비알코올 ,I21201,카페,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 899-1,강원특별자치도 영월군 주천면 도천길 33,128.264241840227,37.2717402189518
MA0101202406A0123367,술샘사우나,,S2,수리·개인,S208,욕탕·신체관리,S20801,목욕탕/사우나,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1154,강원특별자치도 영월군 주천면 도천길 17,128.265520323267,37.2706633982765
MA0101202406A0131370,마카오라이브,,I2,음식,I211,주점,I21104,요리 주점,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1275-3,강원특별자치도 영월군 주천면 주천로84번길 36,128.269252206615,37.2693350364763
MA0101202406A0164076,은주네,,I2,음식,I210,기타 간이,I21007,김밥/만두/분식,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1257-8,강원특별자치도 영월군 주천면 주천로84번길 11,128.268490940634,37.2703252671408
MA0101202406A0170922,소담스테이,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 판운리 475,강원특별자치도 영월군 주천면 미다리길 41,128.327826567156,37.2922529458659
MA0101202406A0286676,주천아구찜,,I2,음식,I201,한식,I20112,해산물 구이/찜,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1270-4,강원특별자치도 영월군 주천면 주천로58번길 26-1,128.268500032172,37.2695232958836
MA0101202406A0310155,서이건강원,,G2,소매,G205,식료품 소매,G20508,건강보조식품 소매업,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1134-1,강원특별자치도 영월군 주천면 주천로 63,128.266377343133,37.2693297888655
MA0101202406A0366082,중화요리진,,I2,음식,I202,중식,I20201,중국집,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 899-1,강원특별자치도 영월군 주천면 도천길 33,128.264241840227,37.2717402189518
MA0101202406A0372174,술샘막국수,,I2,음식,I201,한식,I20105,국수/칼국수,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1258-3,강원특별자치도 영월군 주천면 주천로58번길 35,128.268841271976,37.2703755712111
MA0101202406A0375245,이마트24R영월주천점,,G2,소매,G204,종합 소매,G20405,편의점,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 888-2,강원특별자치도 영월군 주천면 송학주천로 1423,128.269917761555,37.2700306637416
MA0101202406A0388010,정드린헤어,,S2,수리·개인,S207,이용·미용,S20701,미용실,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1254-1,강원특별자치도 영월군 주천면 주천로 92-1,128.268840583448,37.2710062657717
MA0101202406A0397674,커트,전문점,S2,수리·개인,S207,이용·미용,S20701,미용실,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1236-2,강원특별자치도 영월군 주천면 주천로84번길 2,128.26783868971,37.2704223533532
MA0101202406A0398049,주천강변에서,,I2,음식,I201,한식,I20101,백반/한정식,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 용석리 711-5,강원특별자치도 영월군 주천면 금용길 476,128.287443967976,37.2306936296077
MA0101202406A0420980,황금한우숯불구이,,I2,음식,I201,한식,I20101,백반/한정식,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1135-5,강원특별자치도 영월군 주천면 주천로 62,128.266472751649,37.268968375246
MA0101202406A0444133,이마트24R영월주천로점,,G2,소매,G204,종합 소매,G20405,편의점,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1256-1,강원특별자치도 영월군 주천면 주천로 88-1,128.268342203879,37.2708674500278
MA0101202406A0458323,주천모텔,,I1,숙박,I101,일반 숙박,I10102,여관/모텔,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1275-3,강원특별자치도 영월군 주천면 주천로84번길 36,128.269252206615,37.2693350364763
MA0101202406A0477707,한잔어때,,I2,음식,I201,한식,I20101,백반/한정식,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1254-1,강원특별자치도 영월군 주천면 주천로 92-1,128.268840583448,37.2710062657717
MA0101202406A0506865,이삭건강원,,G2,소매,G205,식료품 소매,G20508,건강보조식품 소매업,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1142-10,강원특별자치도 영월군 주천면 주천로 71-1,128.266858750909,37.2698021580207
MA0101202406A0527266,영월유앤아이펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 용석리 307-3,강원특별자치도 영월군 주천면 금용강변로 474,128.302841939017,37.2271194920435
MA0101202408A0003761,황금시대식육점,,G2,소매,G205,식료품 소매,G20503,정육점,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1135-5,강원특별자치도 영월군 주천면 주천로 62,128.266472751649,37.268968375246
MA0101202409A0027889,주식탐구생활발효과학연구소,,P1,교육,P106,기타 교육,P10607,청소년 수련시설,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 888,강원특별자치도 영월군 주천면 주천로84번길 33,128.269393666995,37.2697029220798
MA0101202409A0155116,다래화원,,G2,소매,G219,식물 소매,G21901,꽃집,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1271-2,강원특별자치도 영월군 주천면 주천로58번길 24,128.268373475069,37.269371485136
MA0101202409A0183817,아리아리식당,,I2,음식,I201,한식,I20101,백반/한정식,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 신일리 1605-5,강원특별자치도 영월군 주천면 솔치로 240-70,128.212646723109,37.2636846259312
MA0101202409A0247631,으뇽이네펜션,,I1,숙박,I101,일반 숙박,I10103,펜션,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 용석리 1009-1,강원특별자치도 영월군 주천면 금용길 399-9,128.27952883865,37.2317254581316
MA0101202409A0254928,시장식육점,,G2,소매,G205,식료품 소매,G20503,정육점,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1232-11,강원특별자치도 영월군 주천면 주천시장길 30,128.266935488888,37.2710176622697
MA0101202410A0022076,주천동리한의원,,Q1,보건의료,Q102,의원,Q10211,한의원,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1242-6,강원특별자치도 영월군 주천면 주천로 93,128.268610979327,37.2714321881553
MA0101202410A0107248,늘봄농원,,G2,소매,G219,식물 소매,G21901,꽃집,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 신일리 1231-7,강원특별자치도 영월군 주천면 송학주천로 1028,128.245101464579,37.244526108972
MA0101202410A0107705,솔치농산물.야생화,,G2,소매,G205,식료품 소매,G20506,채소/과일 소매업,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 신일리 286-6,강원특별자치도 영월군 주천면 솔치로 702,128.256312951294,37.2674728915474
MA0101202410A0266439,솔치농원,,G2,소매,G205,식료품 소매,G20506,채소/과일 소매업,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 신일리 277-2,강원특별자치도 영월군 주천면 솔치로 733,128.259356707706,37.2661161029979
MA0101202410A0296133,비앤비팜,,G2,소매,G205,식료품 소매,G20501,곡물/곡분 소매업,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 도천리 249,강원특별자치도 영월군 주천면 도천길 437,128.237485558821,37.2928987434589
MA0101202410A0343715,청미식육점,,G2,소매,G205,식료품 소매,G20503,정육점,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1241-16,강원특별자치도 영월군 주천면 주천로 91,128.268351120736,37.2713989336647
MA0101202410A0343751,주천농원,,G2,소매,G219,식물 소매,G21901,꽃집,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 신일리 123-1,강원특별자치도 영월군 주천면 주천로 3,128.263289704431,37.2646866813053
MA0101202410A0343766,꽃물결농원,,G2,소매,G205,식료품 소매,G20506,채소/과일 소매업,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 도천리 217-2,강원특별자치도 영월군 주천면 느지내길 3,128.239360568941,37.2896445988827
MA0101202410A0343820,처갓집민물,,G2,소매,G205,식료품 소매,G20505,수산물 소매업,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1135-2,강원특별자치도 영월군 주천면 주천로 60,128.266381372098,37.268897274332
MA0101202410A0343842,주천제일의원,,Q1,보건의료,Q102,의원,Q10201,내과/소아과 의원,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1238-3,강원특별자치도 영월군 주천면 주천로 79-1,128.267547134081,37.2705155740208
MA0101202410A0343854,다하누법흥점,,G2,소매,G205,식료품 소매,G20503,정육점,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1142-2,강원특별자치도 영월군 주천면 주천로 72,128.267297893339,37.2697704277713
MA0101202410A0343873,다하누한우프라자,,G2,소매,G205,식료품 소매,G20503,정육점,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 897-98,강원특별자치도 영월군 주천면 도천길 22,128.265487299309,37.271384536905
MA0101202410A0343914,산우리재래돼지영월점,,G2,소매,G205,식료품 소매,G20503,정육점,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 884-1,강원특별자치도 영월군 주천면 서강로 80,128.278124309546,37.2679872063648
MA0101202410A0343943,풀무리농장,,G2,소매,G205,식료품 소매,G20506,채소/과일 소매업,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1031,강원특별자치도 영월군 주천면 서강로 64-13,128.276781191878,37.2678935834848
MA0101202410A0343975,연세치과,,Q1,보건의료,Q102,의원,Q10210,치과의원,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1239-5,강원특별자치도 영월군 주천면 주천로 87-1,128.268119487127,37.2710320129968
MA0101202410A0343991,미래농산물,,G2,소매,G205,식료품 소매,G20501,곡물/곡분 소매업,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 판운리 산 355,강원특별자치도 영월군 주천면 송학주천로 1814,128.303725577445,37.2810244564541
MA0101202410A0344794,신선농장,,G2,소매,G205,식료품 소매,G20506,채소/과일 소매업,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 금마리 350-3,강원특별자치도 영월군 주천면 금용길 203-13,128.261315878344,37.2342003613316
MA0101202410A0404979,88연탄,,G2,소매,G214,연료 소매,G21403,가정용 연료 소매업,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 판운리 1404,강원특별자치도 영월군 주천면 송학주천로 1938-3,128.311870743158,37.2890702630593
MA0101202410A0423344,고기저장고,,G2,소매,G205,식료품 소매,G20503,정육점,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 888-2,강원특별자치도 영월군 주천면 송학주천로 1423,128.269917761555,37.2700306637416
MA0101202410A0438413,다하누3호,본점,G2,소매,G205,식료품 소매,G20503,정육점,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1142-11,강원특별자치도 영월군 주천면 주천로 70,128.267002263423,37.2696204255734
MA0101202410A0438553,주천의원,,Q1,보건의료,Q102,의원,Q10202,외과 의원,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1255-4,강원특별자치도 영월군 주천면 주천로 92,128.268695561136,37.2710979184133
MA0101202410A0609493,주천피아노교습소,,P1,교육,P106,기타 교육,P10609,음악학원,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1261-1,강원특별자치도 영월군 주천면 주천로58번길 29,128.268529074744,37.2699104068445
MA0101202410A0645001,브루더호프,,I2,음식,I211,주점,I21103,생맥주 전문,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 판운리 52-2,강원특별자치도 영월군 주천면 평창강모란길 38-14,128.356382060089,37.3061914406603
MA0101202410A0677757,부흥상회,,G2,소매,G205,식료품 소매,G20506,채소/과일 소매업,영월군,51750360,주천면,주천면,강원특별자치도 영월군 주천면 주천리 1351-1,강원특별자치도 영월군 주천면 송학주천로 1442,128.270442327051,37.2717278898304
